@RELATION csvToArff

@ATTRIBUTE credit_lines_outstanding REAL
@ATTRIBUTE payment_to_incomeratio REAL
@ATTRIBUTE debt_to_incomeratio REAL
@ATTRIBUTE years_employed REAL
@ATTRIBUTE fico_score REAL
@ATTRIBUTE default REAL

@DATA
2,0.0650642,0.148041017,9,759,0
1,0.054445273,0.095829238,5,717,0
5,0.05632558,0.278536657,3,599,1
5,0.052747133,0.277649596,2,517,1
4,0.064844519,0.214064576,6,662,1
5,0.070642052,0.269564847,2,544,1
4,0.05438005,0.223201981,5,688,1
0,0.081809909,0.045721705,5,628,0
0,0.066868791,0.068716797,5,697,0
5,0.054726236,0.27159485,3,656,1
3,0.06008345,0.156019507,5,602,0
0,0.062122903,0.044697111,4,600,0
0,0.055434328,0.07173646,4,565,0
3,0.073610647,0.160008846,7,656,0
1,0.046759134,0.085562683,7,766,0
1,0.060992697,0.102384357,4,710,0
1,0.06234395,0.099247044,5,674,0
5,0.061292728,0.300299051,3,572,1
1,0.06744731,0.075166332,5,637,0
1,0.039178103,0.088074174,5,652,0
4,0.063931221,0.226034589,6,683,1
2,0.058756791,0.113328316,5,684,0
3,0.046310886,0.164552765,10,716,0
0,0.055708177,0.037711229,5,618,0
1,0.05795511,0.124098889,3,607,0
0,0.051625727,0.081677071,4,651,0
4,0.062456069,0.253830496,1,559,1
0,0.047565711,0.024014212,5,593,0
0,0.047507464,0.048301606,3,615,0
1,0.065247046,0.105105678,6,736,0
4,0.079310104,0.266501908,3,628,1
4,0.081405341,0.245487357,2,534,1
1,0.04624856,0.107465208,5,656,0
0,0.053079987,0.034578511,5,686,0
1,0.045883444,0.089080964,8,763,0
3,0.070040938,0.227647996,3,654,1
4,0.066803646,0.269101384,1,593,1
0,0.050968711,0.104806412,4,639,0
0,0.062948225,0.061077513,5,735,0
1,0.079488149,0.110960682,4,637,0
2,0.06080075,0.129172586,6,582,0
4,0.064384071,0.25199863,2,574,1
0,0.047175845,0.053161667,7,559,0
0,0.056955049,0.070218477,4,612,0
0,0.049908348,0.083028237,2,661,0
4,0.050729936,0.228674905,4,648,1
0,0.047650654,0.051307809,6,607,0
1,0.053221355,0.10700493,7,626,0
0,0.054017751,0.02054779,8,690,0
1,0.070796963,0.116994764,4,743,0
0,0.053533815,0.078940469,2,613,0
1,0.053778185,0.114401573,4,638,0
1,0.056968516,0.095056666,7,671,0
0,0.05468382,0.05550423,2,585,0
1,0.069002474,0.091872955,7,613,0
2,0.068813513,0.154232736,3,628,0
0,0.056648071,0.05556245,4,634,0
1,0.05384583,0.098685908,6,517,0
0,0.053631435,0.076623664,5,668,0
3,0.052079264,0.215198975,2,596,1
0,0.057476282,0.06297009,5,734,0
0,0.060334089,0.094609354,4,641,0
1,0.042676098,0.07927192,7,597,0
5,0.051155173,0.258459988,5,652,1
1,0.040058026,0.084620995,6,646,0
0,0.069141746,0.037799713,3,597,0
0,0.063879796,0.03037619,2,590,0
5,0.055777356,0.273631976,4,505,1
4,0.061247818,0.232590439,4,649,1
5,0.042170645,0.263984053,6,532,1
1,0.054620143,0.12245582,6,600,0
1,0.043346848,0.113428753,5,620,0
4,0.053893202,0.240310224,6,684,1
2,0.055698638,0.137521523,3,576,0
2,0.05250548,0.114015707,7,749,0
0,0.068284358,0.062325338,2,668,0
2,0.060399046,0.156169314,5,546,0
4,0.069634709,0.222283807,4,732,1
1,0.046292675,0.094201549,5,611,0
1,0.070681382,0.106202551,5,661,0
0,0.055468177,0.01,3,643,0
0,0.042967981,0.053213484,6,661,0
0,0.062667419,0.071755064,3,628,0
0,0.043031421,0.049403899,7,652,0
3,0.052359286,0.210735478,5,555,0
1,0.061884399,0.096826641,5,710,0
3,0.051273554,0.178281591,6,616,0
1,0.035342749,0.11038699,6,676,0
0,0.043627345,0.075660421,6,661,0
1,0.038837871,0.105855295,6,730,0
0,0.051101042,0.076009296,5,752,0
5,0.073162802,0.24735979,4,654,1
0,0.040115081,0.072874724,6,663,0
3,0.067547586,0.228748817,3,697,1
1,0.065810198,0.115047193,6,612,0
0,0.040322251,0.06723467,5,640,0
1,0.06290255,0.114309112,5,647,0
5,0.060728899,0.327677805,5,589,1
0,0.053453277,0.01,5,640,0
2,0.060101362,0.120370637,6,715,0
1,0.051051173,0.092124089,7,652,0
0,0.066231459,0.062746961,5,554,0
1,0.042041383,0.089925438,5,619,0
0,0.045885449,0.076966691,5,678,0
5,0.064871087,0.285049238,2,643,1
0,0.059182122,0.086032871,3,559,0
2,0.057105658,0.151289876,5,694,0
4,0.055513306,0.246735326,2,600,1
3,0.055780123,0.126380527,8,577,0
2,0.064038011,0.128136218,5,642,0
1,0.066720242,0.092297075,6,618,0
1,0.065215194,0.110071116,4,732,0
3,0.07810914,0.179724089,6,583,0
2,0.051324236,0.169264709,1,615,0
0,0.071424441,0.01,3,678,0
0,0.053904329,0.098431617,3,624,0
1,0.058174385,0.09422174,7,645,0
0,0.052263792,0.059913623,5,620,0
1,0.054739761,0.123797811,6,672,0
0,0.060708617,0.074766661,5,650,0
1,0.060190537,0.084497645,5,593,0
0,0.05960892,0.061934712,4,675,0
0,0.059154196,0.053396639,7,549,0
2,0.028779346,0.134525116,5,663,0
1,0.067050926,0.117701492,5,650,0
0,0.064706632,0.0622411,5,598,0
1,0.056967958,0.07767801,6,714,0
0,0.05132069,0.013448787,6,695,0
5,0.045004582,0.267193081,3,534,1
0,0.069999766,0.047845711,2,574,0
0,0.061780756,0.016903597,5,727,0
5,0.059447798,0.261279678,5,623,1
1,0.061417052,0.077369918,5,618,0
0,0.078483978,0.03956231,2,634,0
5,0.069276907,0.297176034,2,609,1
0,0.055559749,0.06430678,5,630,0
0,0.047982688,0.024754903,5,712,0
4,0.082865077,0.231679478,4,687,1
0,0.038310795,0.092598482,4,642,0
0,0.059735896,0.070741566,6,643,0
3,0.059358467,0.171566992,6,522,0
0,0.07690871,0.019009771,2,598,0
0,0.075571909,0.046997043,5,555,0
0,0.048479727,0.088145027,2,666,0
5,0.056631972,0.286893632,4,598,1
4,0.049658703,0.234696536,6,541,1
0,0.050134033,0.069071025,5,624,0
0,0.053564795,0.079202108,6,662,0
3,0.05519327,0.182889935,5,549,0
1,0.049912976,0.086559599,6,666,0
1,0.05627449,0.099974743,7,635,0
1,0.074196842,0.100317738,6,658,0
0,0.041923928,0.049219202,5,611,0
0,0.042629931,0.073341422,6,671,0
1,0.062451843,0.092853706,5,624,0
0,0.067210805,0.055880672,4,612,0
0,0.060120758,0.092980577,3,655,0
5,0.052641311,0.255204089,4,569,1
1,0.041198989,0.081335765,5,660,0
1,0.060933802,0.122908291,3,565,0
1,0.047317441,0.115447415,6,568,0
1,0.053114784,0.153076123,3,630,0
4,0.058263258,0.226763076,7,676,0
1,0.075298819,0.114047595,4,633,0
3,0.046002702,0.223285429,5,709,0
2,0.047497807,0.140665967,7,579,0
1,0.058376846,0.119332943,4,639,0
0,0.047673266,0.063796117,3,642,0
0,0.053966454,0.01,6,653,0
5,0.031658481,0.287856007,3,558,1
0,0.050371034,0.051628835,5,650,0
0,0.074364671,0.095104777,3,726,0
0,0.048232818,0.088191625,4,684,0
4,0.059809318,0.227358496,5,494,1
4,0.072544305,0.252194873,5,649,1
0,0.059227936,0.076961473,5,627,0
0,0.068013538,0.01,3,580,0
1,0.041368266,0.108734059,6,569,0
0,0.061490512,0.046251763,3,594,0
2,0.039819294,0.114543112,7,695,0
1,0.059317664,0.123477238,3,567,0
1,0.050012888,0.092673699,7,727,0
5,0.046270864,0.222173951,7,657,1
0,0.082837186,0.07513889,4,701,0
0,0.061429299,0.080639963,3,707,0
4,0.045993518,0.23025908,4,599,1
1,0.05692605,0.107864833,3,662,0
5,0.058274057,0.269703427,5,625,1
0,0.073984908,0.040615505,3,696,0
2,0.095885329,0.133349465,4,635,0
1,0.058850259,0.094653419,7,636,0
5,0.062297849,0.290859544,2,579,1
5,0.071346128,0.302725277,3,583,1
0,0.086826117,0.031674186,4,675,0
0,0.065933993,0.121076972,0,584,0
1,0.056417587,0.120183482,3,741,0
0,0.05901642,0.081336341,3,709,0
1,0.05172239,0.133663151,1,659,0
1,0.055127255,0.083955356,6,724,0
1,0.052730438,0.103639136,4,724,0
1,0.0851039,0.093674426,5,637,0
0,0.055897087,0.0711274,3,624,0
1,0.04636999,0.09914734,6,674,0
5,0.063453283,0.27175105,4,528,1
1,0.069302318,0.142700273,3,582,0
0,0.074155648,0.083934865,4,705,0
5,0.06078771,0.252401672,5,616,1
1,0.04818245,0.116434695,7,595,0
0,0.058150049,0.060311301,4,731,0
1,0.046206317,0.132645293,6,683,0
0,0.064083589,0.038492913,5,660,0
1,0.056153164,0.069380209,8,741,0
0,0.033913524,0.01,3,569,0
5,0.064365401,0.324303824,3,500,1
0,0.044636824,0.070403521,3,644,0
1,0.063504495,0.105989691,6,626,0
1,0.052522401,0.091124392,8,699,0
0,0.06205226,0.068308148,6,658,0
1,0.045724626,0.094669542,5,606,0
2,0.067183458,0.140402857,6,697,0
4,0.060191301,0.187118612,5,539,1
1,0.05709015,0.114251887,5,570,0
1,0.048730163,0.106010506,5,632,0
3,0.066095309,0.205387619,1,409,1
1,0.075388463,0.112026046,4,776,0
0,0.057348647,0.05721422,3,628,0
1,0.050516341,0.086694668,6,589,0
1,0.045290705,0.104420063,7,716,0
2,0.046564986,0.12709309,6,615,0
2,0.047922151,0.168557961,6,662,0
3,0.052383285,0.173351096,5,701,0
2,0.079390227,0.194557815,3,542,0
1,0.063811906,0.090503583,5,726,0
1,0.052964337,0.098366292,5,657,0
0,0.070181894,0.095873491,3,599,0
2,0.055550376,0.101617579,6,503,0
0,0.068662769,0.025783192,5,623,0
1,0.061670603,0.141769402,2,571,0
2,0.06728185,0.158300651,5,721,0
0,0.041589039,0.041331316,4,662,0
0,0.074649008,0.07254926,4,710,0
3,0.063393558,0.229071917,2,668,1
0,0.060682454,0.083521002,6,732,0
0,0.063843431,0.048206584,3,667,0
2,0.07585171,0.174696978,3,612,0
4,0.049868214,0.229675311,5,584,1
0,0.064048847,0.089270682,3,655,0
0,0.058501194,0.036174058,4,703,0
1,0.062464661,0.12012703,5,703,0
1,0.051314179,0.091369912,5,628,0
1,0.04149127,0.094231632,7,655,0
1,0.059063379,0.111495508,5,668,0
3,0.04602232,0.202167828,6,622,0
0,0.05142185,0.023016836,7,668,0
0,0.056535714,0.01,6,647,0
0,0.052536017,0.053847564,5,665,0
0,0.07014319,0.039883311,6,692,0
0,0.076638848,0.01,6,731,0
2,0.063814074,0.159382951,5,737,0
0,0.049224869,0.078958167,4,530,0
5,0.055664893,0.243335272,5,592,1
0,0.062612779,0.107700627,3,650,0
5,0.070667747,0.278251303,4,582,1
0,0.071475772,0.087131929,3,772,0
2,0.054898247,0.143675686,4,637,0
1,0.052331865,0.078188233,5,616,0
0,0.052648533,0.065641894,3,668,0
5,0.063052043,0.271534526,4,564,1
1,0.059682008,0.091466586,6,666,0
5,0.059585215,0.27734676,4,549,1
0,0.052042107,0.024397772,5,659,0
5,0.058095916,0.275352506,3,673,1
1,0.056059267,0.08914747,6,531,0
0,0.051438393,0.07737775,4,700,0
4,0.066104559,0.220401217,7,654,0
0,0.067396,0.031455996,3,583,0
1,0.055610277,0.099952044,6,618,0
5,0.059142216,0.282166156,6,606,1
5,0.071113322,0.331954701,4,677,1
5,0.055320951,0.333802039,4,601,1
1,0.048262524,0.110793367,6,615,0
0,0.055432275,0.040322269,5,639,0
5,0.078309705,0.27391308,3,591,1
0,0.065769668,0.071205465,4,601,0
4,0.069334461,0.250165198,5,685,1
5,0.063707112,0.269484379,3,567,1
0,0.076719972,0.085718312,3,667,0
5,0.06565675,0.285741533,4,537,1
0,0.070284923,0.02725715,3,535,0
3,0.050298291,0.224827087,4,583,1
3,0.048458595,0.181392778,5,687,0
5,0.065719263,0.257373633,3,563,1
0,0.059604457,0.091865667,5,665,0
5,0.07114344,0.299139154,4,619,1
0,0.04930135,0.060047962,4,655,0
1,0.039786711,0.074651088,8,611,0
1,0.053425832,0.087152734,7,743,0
1,0.059903058,0.058876566,7,603,0
1,0.064462678,0.106646479,6,596,0
0,0.047389202,0.053669017,6,601,0
0,0.047668913,0.082440288,5,633,0
5,0.071656153,0.285191774,3,573,1
4,0.046882042,0.235810988,6,576,1
1,0.047594618,0.090332561,5,668,0
0,0.062797291,0.087165046,4,699,0
1,0.057666742,0.131919851,5,690,0
0,0.060232259,0.075409611,2,618,0
0,0.066631203,0.088767761,4,638,0
0,0.059187397,0.066399022,3,610,0
1,0.065259052,0.114810708,5,630,0
1,0.067466513,0.098389959,6,625,0
1,0.072236277,0.106606223,6,679,0
0,0.05992139,0.078342876,4,719,0
0,0.061762441,0.076405558,3,581,0
2,0.045083031,0.111136944,8,727,0
0,0.053618401,0.087437654,4,696,0
4,0.069092301,0.243429382,2,705,1
1,0.063347769,0.11589932,7,666,0
1,0.060415801,0.094140772,6,647,0
4,0.075060803,0.229236774,5,682,1
1,0.044436842,0.08257537,7,549,0
0,0.054814599,0.064486583,7,753,0
0,0.056237425,0.030933882,2,669,0
2,0.026721341,0.159242765,5,627,0
0,0.05092217,0.08775586,4,694,0
5,0.060714722,0.268540855,3,647,1
0,0.047551964,0.057932127,7,713,0
1,0.049496817,0.088825468,7,671,0
1,0.052956999,0.072407096,6,683,0
0,0.062641273,0.034819258,4,732,0
3,0.083530046,0.195839783,2,610,1
1,0.066784514,0.101073679,5,664,0
0,0.05548504,0.069196309,5,577,0
0,0.057065965,0.02837578,4,612,0
0,0.068163844,0.050451773,7,644,0
5,0.052043708,0.274963498,3,620,1
1,0.052882683,0.106997854,5,693,0
0,0.057486514,0.0880415,3,585,0
2,0.052609254,0.161287649,2,605,0
5,0.054383444,0.300423134,3,565,1
0,0.078016664,0.063593939,4,676,0
0,0.051846368,0.013000756,5,625,0
5,0.076180693,0.264829936,3,468,1
1,0.056899711,0.108783654,5,584,0
0,0.05460217,0.035721091,6,611,0
5,0.064142953,0.290270149,4,578,1
3,0.062121222,0.215398559,4,687,0
0,0.052060033,0.066950485,7,557,0
0,0.06309761,0.078440068,4,603,0
5,0.051089328,0.324712018,4,605,1
3,0.058327493,0.179309955,6,564,0
0,0.082373849,0.080643601,4,709,0
1,0.060083421,0.084422905,6,662,0
0,0.064879446,0.071398124,1,698,0
0,0.066407417,0.065749507,2,590,0
0,0.058861552,0.051222693,3,635,0
0,0.058700598,0.07451719,4,654,0
1,0.077388354,0.093371536,6,647,0
4,0.043352761,0.233774932,5,552,1
0,0.072532484,0.129975229,1,647,0
0,0.058593624,0.054324015,4,624,0
0,0.042671435,0.016190891,6,659,0
0,0.053957209,0.055618801,7,680,0
0,0.039645919,0.084100721,4,641,0
1,0.051123782,0.099490896,7,653,0
2,0.065845978,0.14796902,4,662,0
0,0.059523747,0.067407793,4,599,0
0,0.062087438,0.089229471,5,649,0
5,0.055353767,0.295057463,4,639,1
5,0.066590726,0.333902967,4,688,1
0,0.074918258,0.062900149,4,576,0
1,0.047443122,0.112963757,5,643,0
1,0.05728209,0.106175589,8,615,0
2,0.066954846,0.096202318,7,687,0
5,0.057763674,0.272248563,5,575,1
0,0.044511842,0.065938395,4,593,0
1,0.06174691,0.113251274,6,629,0
0,0.042070225,0.065450141,5,748,0
1,0.057036183,0.097561012,6,680,0
0,0.060852648,0.107422717,3,775,0
1,0.063452685,0.100944118,5,730,0
5,0.060073149,0.269555514,6,587,1
3,0.065478508,0.188855035,5,562,0
5,0.062952962,0.277929581,6,600,1
1,0.044603963,0.097220144,5,671,0
1,0.056095509,0.119510277,5,723,0
0,0.05372859,0.089262652,5,677,0
1,0.051995546,0.112742353,6,696,0
0,0.050022729,0.054472476,5,675,0
1,0.074622019,0.07550555,6,623,0
2,0.05575353,0.144942807,6,684,0
0,0.067832369,0.068770658,3,572,0
1,0.067498795,0.10256636,6,670,0
0,0.05758221,0.071986072,4,587,0
2,0.063282934,0.128850793,4,715,0
0,0.066801829,0.097421006,3,572,0
0,0.048762527,0.083440387,4,671,0
4,0.060946449,0.242911061,6,639,1
2,0.0714426,0.161024711,2,518,0
4,0.056469253,0.183301617,5,590,1
1,0.046200112,0.088902652,8,640,0
2,0.059223338,0.148909628,5,589,0
1,0.059916405,0.092059455,6,711,0
1,0.04554986,0.111556763,5,741,0
1,0.073436517,0.09779651,6,628,0
5,0.057637051,0.268629976,4,613,1
0,0.057833847,0.064336695,5,700,0
0,0.061633598,0.087923585,4,592,0
0,0.070204023,0.081335471,4,718,0
2,0.057557774,0.161270787,5,631,0
5,0.061550092,0.294195831,3,591,1
5,0.053277643,0.295928649,3,713,1
0,0.045948652,0.067658421,3,607,0
1,0.079372483,0.089750369,4,703,0
5,0.049638002,0.291299652,3,691,1
4,0.051188358,0.225094029,7,699,0
0,0.05394723,0.055354574,6,643,0
0,0.061432107,0.012784365,3,574,0
3,0.066174012,0.242969974,0,600,1
0,0.068549342,0.075413449,5,588,0
0,0.063749487,0.086000943,6,642,0
0,0.052744064,0.059418751,4,644,0
4,0.061111402,0.264899789,2,490,1
2,0.064806105,0.189230099,1,604,1
0,0.066402158,0.07694557,5,697,0
4,0.061197986,0.245152364,5,687,1
3,0.035657062,0.174459812,5,507,0
3,0.05142088,0.14386863,7,655,0
1,0.06025374,0.087853606,5,744,0
0,0.034846959,0.078440966,5,730,0
0,0.069184177,0.074488352,5,647,0
2,0.054104996,0.103457617,7,712,0
0,0.054522299,0.023103048,4,695,0
5,0.064537033,0.29696844,3,569,1
2,0.076199121,0.157246204,5,665,0
5,0.088086232,0.304239126,3,709,1
0,0.070167276,0.035877996,6,549,0
4,0.070625192,0.266533738,3,592,1
0,0.049903239,0.014621338,4,681,0
1,0.057578414,0.114624625,5,735,0
1,0.062769491,0.080888348,6,704,0
0,0.060114989,0.070689503,5,603,0
5,0.058764352,0.286014755,4,578,1
0,0.075669515,0.067699478,4,703,0
2,0.041856688,0.145186733,6,654,0
1,0.05725814,0.092728214,4,652,0
1,0.079912515,0.084009233,4,701,0
0,0.062612267,0.096744895,3,673,0
0,0.061729076,0.090484798,2,675,0
0,0.071096513,0.047115004,4,648,0
1,0.049120857,0.110363288,4,607,0
5,0.052127089,0.283098191,3,607,1
1,0.060877007,0.125086819,5,661,0
0,0.064727655,0.083439776,4,637,0
0,0.05000493,0.080728199,4,543,0
3,0.054901239,0.172769913,5,613,0
0,0.069531725,0.037844956,6,659,0
0,0.051625667,0.071693264,4,598,0
2,0.056510491,0.134529987,5,653,0
0,0.04811155,0.095080536,3,646,0
1,0.064668009,0.110670871,6,658,0
0,0.073731646,0.01,4,682,0
1,0.076573098,0.07460305,6,587,0
3,0.073640886,0.215735098,2,636,1
0,0.064681968,0.073691694,6,798,0
1,0.062609019,0.1204138,6,699,0
0,0.044273634,0.03443837,6,613,0
4,0.043693796,0.194514794,6,625,0
0,0.079427504,0.048072678,6,697,0
0,0.057423827,0.069080031,3,703,0
1,0.059166805,0.118449005,4,575,0
5,0.052762098,0.344137676,4,594,1
2,0.052776954,0.157475775,5,731,0
5,0.058130418,0.275760352,5,615,1
5,0.065331596,0.268963819,5,682,1
0,0.048494442,0.042065099,5,675,0
0,0.067869176,0.081488315,3,548,0
0,0.040453117,0.050504852,7,620,0
5,0.081801343,0.256415688,4,694,1
1,0.061297094,0.115206079,5,653,0
5,0.055628741,0.31024158,4,613,1
1,0.055702401,0.108447482,4,752,0
1,0.07510447,0.060147538,7,763,0
0,0.073061971,0.058250429,5,632,0
0,0.066619943,0.062163407,5,555,0
0,0.067684082,0.060962735,4,623,0
0,0.058370836,0.05216482,6,558,0
2,0.040986846,0.137425473,6,462,0
0,0.051877496,0.01,6,591,0
1,0.058847436,0.127059351,6,635,0
1,0.073185735,0.08270034,5,625,0
0,0.037847164,0.01,7,687,0
1,0.043267807,0.069152723,5,559,0
5,0.070280841,0.271707755,6,580,1
4,0.077280668,0.267437237,2,579,1
2,0.033416937,0.099164807,9,657,0
0,0.055705691,0.028293955,5,617,0
2,0.066540599,0.1585989,4,669,0
0,0.069178898,0.034050395,4,641,0
0,0.058064224,0.09455427,2,660,0
0,0.0443479,0.077195467,6,654,0
0,0.064677436,0.070882875,3,623,0
0,0.062158288,0.079486465,2,628,0
0,0.056417793,0.021466391,6,612,0
5,0.05535646,0.266449757,4,468,1
1,0.038693414,0.115633691,5,626,0
5,0.057473718,0.240218216,6,720,1
0,0.060665012,0.102295755,4,616,0
1,0.058429844,0.077075818,5,605,0
5,0.06796923,0.274179098,6,632,1
5,0.068456653,0.272197669,4,555,1
0,0.062156869,0.057506695,4,622,0
0,0.05963825,0.067690977,3,769,0
0,0.054798231,0.059283725,5,533,0
1,0.064972804,0.093102757,6,709,0
0,0.054746764,0.050718599,6,617,0
1,0.050913631,0.103918551,5,656,0
2,0.068798239,0.151132971,5,639,0
0,0.048630307,0.061203965,4,631,0
0,0.039444262,0.01071268,5,581,0
2,0.072395374,0.167501663,4,683,0
1,0.077326558,0.106563781,5,682,0
1,0.066427594,0.120182579,5,691,0
4,0.054517483,0.218376847,6,720,0
1,0.062255281,0.095042165,5,682,0
0,0.042128473,0.064010535,2,630,0
3,0.064683056,0.173967685,7,724,0
0,0.069509254,0.072412165,4,701,0
0,0.065341321,0.03771785,4,733,0
1,0.061129613,0.110141313,5,743,0
0,0.063750451,0.056266607,4,622,0
5,0.080258895,0.267333517,3,548,1
1,0.056964407,0.094831568,6,650,0
5,0.063606473,0.295406596,3,571,1
0,0.058605176,0.090058475,3,598,0
1,0.073199305,0.093057486,4,718,0
1,0.060803854,0.131360836,5,749,0
5,0.064545224,0.274914296,2,680,1
1,0.060618588,0.097535814,6,626,0
1,0.060095383,0.082789117,7,611,0
1,0.073248762,0.099241114,2,677,0
0,0.052966632,0.044638337,6,739,0
0,0.058031981,0.025945882,7,731,0
1,0.065371912,0.115413283,5,667,0
1,0.056193657,0.097043286,6,675,0
0,0.043121852,0.055783139,8,592,0
0,0.045892289,0.020922019,3,569,0
0,0.048598086,0.076264054,5,660,0
1,0.062192569,0.10563262,7,635,0
0,0.057465016,0.01,5,643,0
5,0.06197894,0.310839844,3,556,1
1,0.051457814,0.102496162,7,612,0
0,0.044491705,0.057533459,4,611,0
3,0.061873424,0.199495647,3,713,0
0,0.057142327,0.037787349,6,688,0
0,0.052519157,0.099910635,3,589,0
1,0.045363783,0.107956577,6,595,0
0,0.048980569,0.01,6,615,0
0,0.053819426,0.014377188,5,709,0
3,0.05395351,0.17624636,5,667,0
0,0.06098889,0.099137686,3,617,0
0,0.033023271,0.068285673,7,680,0
1,0.065849903,0.092722136,6,682,0
2,0.058062271,0.132993719,4,700,0
0,0.060456881,0.093143118,4,632,0
1,0.04639029,0.103539649,5,729,0
1,0.073908047,0.094053647,6,604,0
3,0.065830111,0.180628504,6,596,0
0,0.072609629,0.080868003,4,683,0
2,0.058139584,0.143758482,5,557,0
1,0.072202458,0.099356529,5,666,0
0,0.031897449,0.074908821,6,721,0
0,0.065884497,0.028462321,3,627,0
0,0.054216275,0.070660101,3,673,0
5,0.064369344,0.284535345,3,635,1
1,0.060885878,0.121055024,6,669,0
1,0.063096089,0.102232212,4,630,0
0,0.038890322,0.063646227,7,625,0
1,0.051789306,0.116012455,5,657,0
0,0.05863534,0.091868048,3,583,0
0,0.065348381,0.01,3,574,0
5,0.059788292,0.340883772,4,643,1
0,0.044402868,0.020812998,3,722,0
0,0.058643886,0.061045,3,613,0
4,0.077638065,0.240093879,2,642,1
1,0.059153515,0.125276521,5,716,0
1,0.05596368,0.126034487,4,625,0
1,0.037658933,0.075817776,5,628,0
0,0.059481389,0.090762727,4,790,0
0,0.070723725,0.030077311,2,672,0
0,0.050150249,0.063014833,3,605,0
0,0.047657485,0.081576369,4,521,0
1,0.065973931,0.064188039,6,617,0
0,0.069780481,0.05408033,4,682,0
4,0.074977961,0.256011186,1,512,1
0,0.058025023,0.076568254,2,654,0
3,0.063267576,0.186298551,4,583,0
5,0.044249345,0.292793677,4,516,1
3,0.063732575,0.192211303,4,629,0
1,0.058761848,0.080651445,5,609,0
3,0.051408987,0.221338276,2,572,1
0,0.069268331,0.034800315,4,708,0
0,0.048919153,0.101841421,3,641,0
2,0.070110887,0.16548459,3,586,0
5,0.070350872,0.346911615,3,688,1
0,0.050436429,0.097939222,4,680,0
1,0.065609747,0.090294723,4,697,0
1,0.052286654,0.110125846,7,621,0
2,0.059541067,0.133800466,5,700,0
5,0.071619438,0.343438691,5,623,1
5,0.052761069,0.2885792,4,568,1
1,0.071296183,0.12401292,6,627,0
1,0.058397828,0.104769648,6,669,0
0,0.068632947,0.034817237,5,741,0
4,0.066903995,0.256061541,1,520,1
0,0.054235991,0.068243075,5,649,0
0,0.073215081,0.01,5,582,0
1,0.053521148,0.120079633,6,622,0
1,0.043717707,0.115426761,5,683,0
4,0.05755789,0.264753977,5,591,1
0,0.071308842,0.088638576,4,652,0
1,0.068821244,0.105089928,6,587,0
1,0.038010207,0.067402535,8,715,0
0,0.061036224,0.01,5,659,0
2,0.06553137,0.130400076,5,707,0
1,0.051784112,0.099238337,5,708,0
0,0.065926909,0.067697414,2,678,0
0,0.044324239,0.062368492,5,549,0
4,0.094067387,0.199264345,4,572,1
0,0.063150899,0.01,4,629,0
5,0.051137769,0.265486682,3,587,1
0,0.065759445,0.035479862,5,677,0
1,0.061743885,0.08544563,6,655,0
2,0.059682465,0.148186876,2,580,0
5,0.064507719,0.275717687,4,572,1
2,0.069258092,0.150116677,6,651,0
5,0.061419849,0.299303577,3,577,1
0,0.038309618,0.066321602,6,520,0
1,0.057657954,0.124509998,5,799,0
5,0.069412448,0.246035332,4,528,1
5,0.078896501,0.316902562,5,712,1
0,0.057456755,0.076338738,4,675,0
0,0.054956051,0.01,6,691,0
3,0.082296287,0.19229594,4,691,0
0,0.066483184,0.082133169,2,659,0
2,0.075730315,0.163833107,3,621,0
